Seconds,Country,Latitude,Longitude
15.0,4,44.1897222,-73.7863889
60.0,4,46.3238889,-120.0075
60.0,4,30.2138889,-92.3744444
60.0,4,40.7141667,-74.0063889
1.0,4,37.3019444,-78.3922222
20.0,4,42.2711111,-89.0938889
3.0,4,38.9833333,-93.5683333
60.0,4,36.1988889,-115.1166667
10.0,4,40.015,-105.27
60.0,4,36.1755556,-106.1827778
10.0,4,42.2733333,-83.1344444
10.0,4,30.3405556,-97.5566667
15.0,4,48.2933333,-122.6419444
60.0,4,34.2247222,-118.4488889
60.0,4,40.6430556,-73.6961111
2.0,4,33.3941667,-104.5225
15.0,4,35.1822222,-83.3816667
10.0,4,35.9036111,-81.0908333
60.0,4,29.4238889,-98.4933333
60.0,4,38.6272222,-90.1977778
30.0,4,42.3583333,-71.0602778
30.0,4,42.0255556,-88.1783333
15.0,4,26.2708333,-80.2708333
60.0,4,33.2097222,-87.5691667
15.0,4,45.4386111,-88.6602778
5.0,4,36.3941667,-87.0366667
2.0,4,45.9933333,-123.9213889
3.0,4,39.9861111,-88.2588889
60.0,4,36.9741667,-122.0297222
2.0,4,41.5733333,-87.7844444
4.0,4,47.7625,-122.2041667
45.0,4,41.0255556,-81.73
1.0,4,41.85,-87.65
60.0,4,34.5002778,-91.5525
45.0,4,39.1697222,-91.8827778
60.0,4,42.4075,-124.4205556
10.0,4,45.12,-93.2875
60.0,4,38.5722222,-94.8788889
30.0,4,43.3666667,-124.2166667
15.0,4,43.9827778,-124.0986111
60.0,4,41.4872222,-120.5413889
20.0,4,41.4872222,-120.5413889
30.0,4,38.8966667,-121.0758333
20.0,4,39.7286111,-121.8363889
60.0,4,38.6858333,-121.0811111
5.0,4,44.0522222,-123.0855556
7.0,4,38.0383333,-122.5366667
60.0,4,39.5297222,-119.8127778
35.0,4,45.5236111,-122.675
10.0,4,45.5236111,-122.675
10.0,4,38.5816667,-121.4933333
10.0,4,34.4208333,-119.6972222
5.0,4,34.4208333,-119.6972222
5.0,4,47.6588889,-117.425
30.0,4,47.7847222,-122.2730556
30.0,4,39.7286111,-121.8363889
60.0,4,38.4191667,-82.4452778
60.0,4,39.0911111,-94.4152778
30.0,4,41.9444444,-71.2861111
30.0,4,34.8697222,-111.7602778
45.0,4,42.7675,-78.7441667
10.0,4,34.0230556,-84.3616667
60.0,4,32.7833333,-96.8
5.0,4,39.4666667,-87.4138889
5.0,4,39.4666667,-87.4138889
2.0,1,44.65,-63.6
30.0,1,45.333333,-80.033333
15.0,4,42.4169444,-88.0738889
30.0,3,53.8,-1.583333
60.0,4,45.9975,-121.5269444
15.0,4,45.7544444,-122.8763889
60.0,4,45.9975,-121.5269444
10.0,4,34.1866667,-118.4480556
20.0,4,29.9688889,-95.6969444
5.0,4,47.6063889,-122.3308333
30.0,4,40.3338889,-76.7894444
60.0,4,40.7452778,-86.7647222
5.0,4,36.3230556,-86.7133333
10.0,4,35.7563889,-83.9705556
25.0,4,36.1222222,-83.4925
8.0,4,41.7013889,-71.1555556
5.0,4,40.5583333,-85.6591667
15.0,4,41.1305556,-85.1288889
15.0,4,41.8177778,-88.1733333
5.0,4,47.6816667,-122.2075
15.0,4,28.1758333,-80.5902778
20.0,4,46.9422222,-122.6047222
1.5,4,47.9130556,-122.0969444
2.0,4,38.1141667,-82.6033333
20.0,4,42.3136111,-122.9658333
3.0,1,43.666667,-79.416667
60.0,4,32.7666667,-96.5988889
4.0,4,47.2530556,-122.4430556
20.0,4,48.2325,-101.2958333
5.0,4,36.1658333,-86.7844444
30.0,4,36.5988889,-80.5108333
60.0,4,32.8083333,-98.1125
20.0,4,41.6486111,-70.3486111
30.0,4,39.9611111,-82.9988889
15.0,4,41.6638889,-83.5552778
5.0,4,41.3322222,-87.7852778
2.0,4,37.8591667,-122.4841667
10.0,4,33.7738889,-117.9405556
5.0,4,33.1580556,-117.3497222
60.0,4,38.0280556,-121.8836111
60.0,4,33.0580556,-112.0469444
30.0,4,31.4636111,-100.4366667
15.0,1,51.266667,-114.016667
20.0,4,45.3002778,-122.9719444
60.0,4,35.1822222,-83.3816667
20.0,4,42.7158333,-78.8297222
30.0,4,43.9747222,-75.9111111
60.0,4,40.1572222,-76.3072222
60.0,4,47.5675,-122.6313889
60.0,4,42.0313889,-80.2555556
45.0,4,40.8655556,-73.5325
20.0,4,46.5927778,-112.0352778
2.0,4,35.2847222,-81.2841667
30.0,4,35.2225,-97.4391667
45.0,4,43.5911111,-71.7372222
60.0,4,44.3675,-91.3163889
10.0,1,48.383333,-123.733333
10.0,4,44.9444444,-93.0930556
45.0,4,42.2416667,-70.8041667
5.0,4,40.6866667,-73.3738889
60.0,4,42.865,-71.3744444
1.0,4,34.0552778,-117.7513889
2.0,4,34.0552778,-117.7513889
5.0,4,41.85,-71.4666667
2.0,4,29.8830556,-97.9411111
12.0,4,29.4238889,-98.4933333
1.5,4,42.4772222,-88.0955556
60.0,1,43.85,-79.016667
60.0,4,43.3380556,-89.3802778
60.0,4,47.9791667,-122.2008333
20.0,4,45.3,-122.7725
15.0,4,41.7108333,-87.7580556
60.0,4,43.1536111,-93.2008333
6.0,4,37.505,-105.0072222
2.0,4,37.3341667,-80.9627778
20.0,4,45.5236111,-122.675
4.0,4,37.8216667,-121.9988889
1.5,4,39.9522222,-75.1641667
1.5,4,47.0380556,-122.8994444
60.0,4,40.9519444,-76.46
20.0,4,38.8019444,-94.4525
60.0,4,34.0522222,-118.2427778
11.0,4,36.0769444,-87.3877778
10.0,4,43.6136111,-116.2025
4.0,4,37.3861111,-122.0827778
60.0,4,38.5816667,-121.4933333
30.0,4,35.3338889,-81.8652778
30.0,4,41.4994444,-81.6955556
2.0,1,44.583333,-75.683333
10.0,4,41.7352778,-70.1944444
2.0,4,35.2269444,-80.8433333
3.0,4,34.9158333,-85.1091667
30.0,4,39.7730556,-75.0516667
2.0,4,37.1297222,-80.4091667
2.0,4,29.7513889,-82.425
15.0,1,50.45,-104.616667
10.0,4,46.6022222,-120.5047222
5.0,1,49.25,-123.133333
7.0,4,42.7794444,-96.9288889
60.0,4,34.0966667,-117.7188889
10.0,4,37.4419444,-122.1419444
10.0,4,47.6063889,-122.3308333
15.0,1,54.15,-113.866667
15.0,4,34.1808333,-118.3080556
20.0,4,40.5852778,-105.0838889
30.0,4,41.9486111,-71.0736111
10.0,4,40.8,-96.6666667
10.0,4,34.9494444,-81.9322222
5.0,4,45.7055556,-121.5202778
10.0,4,45.3247222,-118.0866667
7.0,4,37.3394444,-121.8938889
20.0,4,37.8822222,-119.8547222
30.0,4,38.8966667,-121.0758333
10.0,4,47.8108333,-122.3761111
60.0,2,49.233333,7.966667
30.0,4,46.1469444,-122.9072222
5.0,4,46.5297222,-122.4838889
6.0,4,48.1183333,-123.4294444
5.0,3,53.5,-2.216667
60.0,3,53.233333,-0.533333
4.0,4,41.1416667,-87.875
10.0,4,41.6897222,-87.7972222
10.0,4,33.6630556,-95.4622222
20.0,4,41.2586111,-95.9375
3.0,4,39.9536111,-74.1983333
60.0,4,34.2575,-88.7033333
3.0,4,29.5072222,-95.0947222
60.0,4,41.2586111,-95.9375
1.0,4,41.8238889,-71.4133333
10.0,4,47.9791667,-122.2008333
20.0,4,44.4583333,-93.1613889
60.0,4,32.855,-90.4055556
10.0,4,45.9194444,-119.2880556
10.0,4,33.6888889,-78.8869444
5.0,1,43.316667,-79.8
30.0,4,46.2944444,-93.8266667
60.0,4,34.1480556,-117.9980556
15.0,4,33.5508333,-79.0416667
60.0,4,33.8958333,-118.2191667
3.0,4,27.9472222,-82.4586111
1.0,4,33.9375,-117.2297222
30.0,4,40.8580556,-74.0811111
60.0,4,41.7858333,-88.1472222
2.0,4,33.9133333,-78.3041667
5.0,4,38.4022222,-122.8227778
30.0,4,30.4380556,-84.2808333
30.0,4,39.3222222,-123.1119444
2.0,4,47.6447222,-122.6936111
5.0,4,39.9625,-76.7280556
15.0,4,34.2977778,-83.8241667
3.0,4,42.4391667,-123.3272222
8.0,4,41.4227778,-122.385
20.0,1,51.083333,-114.083333
60.0,1,51.083333,-114.083333
10.0,4,40.015,-105.27
6.0,4,27.4986111,-82.575
3.0,4,47.7544444,-122.1622222
2.0,4,40.8686111,-82.3183333
5.0,4,40.7988889,-76.8625
30.0,4,42.1097222,-86.48
1.0,4,36.1538889,-95.9925
4.0,4,45.6797222,-111.0377778
60.0,4,39.1155556,-77.5638889
3.0,4,37.2705556,-76.7077778
11.0,4,39.3677778,-94.3619444
3.0,4,40.8861111,-73.2577778
50.0,4,34.4963889,-118.3247222
60.0,4,37.9736111,-122.53
30.0,4,31.8455556,-102.3672222
7.0,4,39.8911111,-74.9222222
5.0,4,32.1130556,-103.1930556
45.0,3,53.5,-2.216667
10.0,4,29.6483333,-81.6377778
2.0,4,30.4055556,-86.6188889
5.0,3,53.383333,-2.6
2.0,4,34.0522222,-118.2427778
3.0,4,47.6063889,-122.3308333
30.0,4,28.6775,-81.3280556
15.0,4,21.3069444,-157.8583333
30.0,1,45.45,-73.483333
30.0,4,38.8338889,-104.8208333
15.0,4,34.0522222,-118.2427778
14.0,4,34.2308333,-111.3244444
6.0,4,44.9430556,-123.0338889
30.0,1,45.466667,-73.883333
5.0,4,29.7944444,-98.7316667
60.0,4,34.0555556,-117.1816667
5.0,4,36.9086111,-111.4727778
30.0,4,39.3330556,-82.9825
30.0,4,39.3330556,-82.9825
15.0,4,47.7661111,-116.7855556
30.0,4,42.8336111,-88.7322222
60.0,4,34.1063889,-117.5922222
60.0,4,39.4152778,-81.455
5.0,4,35.2269444,-80.8433333
10.0,4,42.1666667,-83.7816667
30.0,4,44.7747222,-122.6138889
30.0,4,42.2411111,-83.6130556
1.0,4,47.3811111,-122.2336111
30.0,4,43.55,-96.7
30.0,4,31.3363889,-81.9563889
60.0,4,40.3488889,-104.7013889
30.0,4,43.1008333,-75.2330556
60.0,4,41.85,-87.65
45.0,4,30.86,-100.6005556
60.0,4,39.0638889,-108.55
60.0,4,34.2072222,-84.1402778
30.0,4,30.4891667,-99.7716667
4.0,4,35.2269444,-80.8433333
6.0,4,41.6077778,-122.8391667
5.0,2,49.166667,10.366667
1.5,4,33.7797222,-116.4644444
3.5,4,38.9988889,-84.6266667
4.0,4,38.52,-89.9838889
20.0,4,41.8666667,-103.6666667
2.0,4,38.9697222,-76.8802778
5.0,4,42.8863889,-78.8786111
25.0,4,33.5927778,-79.0088889
45.0,4,46.5705556,-123.2961111
15.0,4,37.7741667,-87.1133333
15.0,4,29.7858333,-82.0316667
20.0,4,33.4483333,-112.0733333
60.0,4,33.8158333,-78.6802778
60.0,4,30.6741667,-96.3697222
3.0,4,40.0591667,-74.1375
15.0,4,34.0230556,-84.3616667
45.0,4,38.4783333,-82.6380556
30.0,4,35.6419444,-97.7461111
36.0,3,53.716667,-2.083333
10.0,4,33.3288889,-92.5383333
10.0,4,33.3288889,-92.5383333
40.0,4,34.6402778,-78.4841667
40.0,4,42.5791667,-84.4436111
5.0,4,39.3222222,-123.1119444
2.0,4,42.8863889,-78.8786111
5.0,4,39.4938889,-74.4575
5.0,0,-34.85,138.466667
38.0,4,43.0944444,-79.0569444
30.0,4,47.3225,-122.3113889
30.0,4,47.3225,-122.3113889
7.0,4,40.8002778,-72.7902778
15.0,4,30.6741667,-96.3697222
60.0,4,45.6388889,-122.6602778
3.0,4,47.9447222,-122.3033333
15.0,4,43.8494444,-73.0225
8.0,4,33.4716667,-86.8008333
30.0,4,41.6005556,-93.6088889
1.0,4,47.7988889,-122.4969444
60.0,4,34.4113889,-118.5391667
45.0,4,40.2727778,-80.9969444
5.0,4,44.7630556,-85.6205556
10.0,4,38.9858333,-119.1619444
30.0,4,30.2944444,-81.3933333
60.0,1,53.266667,-113.533333
60.0,4,39.41,-74.365
15.0,4,43.9441667,-90.8127778
60.0,4,30.3880556,-95.6961111
20.0,4,48.1988889,-122.1238889
60.0,4,40.7141667,-74.0063889
30.0,1,43.866667,-79.433333
2.0,4,32.7833333,-96.8
5.0,1,52.2,-105.116667
5.0,4,41.4244444,-91.0430556
40.0,4,45.0791667,-93.1469444
15.0,4,26.4377778,-81.8069444
10.0,4,30.2669444,-97.7427778
25.0,4,26.5863889,-80.0522222
25.0,4,31.7838889,-81.6077778
7.0,4,37.775,-122.4183333
30.0,4,31.5088889,-87.8944444
15.0,4,37.9480556,-122.0597222
60.0,4,33.7475,-116.9711111
60.0,4,34.0922222,-117.4341667
15.0,4,33.8141667,-86.8094444
5.0,4,38.1041667,-122.2555556
1.0,4,47.3075,-122.2272222
5.0,4,43.0344444,-76.6241667
20.0,4,32.7833333,-96.8
5.0,4,40.2547222,-75.0897222
3.0,4,30.5252778,-89.6794444
5.0,4,38.1302778,-121.2713889
2.0,4,34.3686111,-84.9341667
4.0,4,36.1538889,-95.9925
30.0,4,33.8333333,-111.95
5.0,4,36.0397222,-114.9811111
5.0,4,33.8302778,-116.5444444
45.0,4,36.2083333,-115.9830556
30.0,4,36.0397222,-114.9811111
10.0,4,36.175,-115.1363889
45.0,4,36.2083333,-115.9830556
45.0,4,33.4483333,-112.0733333
15.0,4,45.5236111,-122.675
4.0,4,40.015,-105.27
3.0,4,47.4538889,-122.3205556
30.0,4,34.1063889,-117.5922222
60.0,4,41.85,-87.65
6.0,4,42.5625,-96.7052778
60.0,4,30.0797222,-95.4169444
50.0,4,39.9508333,-86.2619444
1.0,4,33.6305556,-112.3325
30.0,4,38.2008333,-84.8733333
60.0,4,36.3883333,-86.4466667
60.0,4,39.9611111,-82.9988889
20.0,4,35.3658333,-120.8488889
5.0,4,36.6102778,-88.3147222
60.0,4,41.2222222,-73.0569444
20.0,4,40.0377778,-76.3058333
60.0,4,30.6277778,-96.3341667
30.0,4,41.1369444,-77.4472222
5.0,4,46.9233333,-98.0027778
10.0,4,33.1908333,-101.3777778
60.0,4,39.3341667,-76.4397222
13.0,4,29.0336111,-95.4341667
20.0,4,47.2530556,-122.4430556
60.0,4,37.7086111,-117.2347222
20.0,4,39.7683333,-86.1580556
5.0,4,41.6269444,-79.6738889
45.0,4,38.4191667,-82.4452778
7.0,4,38.4405556,-122.7133333
10.0,4,46.8605556,-68.0125
60.0,4,29.4238889,-98.4933333
8.0,4,47.4066667,-122.0375
60.0,1,50.183333,-98.316667
2.0,4,27.5061111,-99.5072222
10.0,4,34.4313889,-110.5933333
60.0,4,43.3219444,-70.5813889
30.0,1,53.233333,-112.233333
60.0,1,43.55,-80.25
10.0,4,32.3511111,-95.3008333
60.0,4,40.5866667,-122.3905556
3.0,4,43.1063889,-76.2180556
15.0,4,43.1741667,-87.9241667
6.0,4,42.8711111,-97.3969444
60.0,4,41.29,-73.9208333
60.0,4,42.7130556,-85.4619444
60.0,4,30.3502778,-89.1527778
5.0,4,42.9697222,-77.2305556
45.0,4,39.5297222,-119.8127778
15.0,4,42.6583333,-71.1375
10.0,4,36.0594444,-91.9083333
10.0,4,48.1988889,-122.1238889
60.0,4,40.4405556,-79.9961111
4.0,4,41.0477778,-79.8136111
6.0,4,44.9430556,-123.0338889
30.0,4,32.7677778,-117.0222222
30.0,4,34.5438889,-85.3105556
15.0,4,34.1511111,-118.4483333
30.0,4,44.9430556,-123.0338889
30.0,4,47.6419444,-122.0791667
3.0,4,41.9483333,-71.9744444
23.0,4,40.7608333,-111.8902778
3.0,4,40.7608333,-111.8902778
60.0,4,35.6527778,-97.4777778
45.0,0,-27.47101,153.024292
1.0,4,47.6063889,-122.3308333
20.0,4,34.1477778,-118.1436111
5.0,0,-37.813938,144.963425
10.0,4,37.4602778,-89.2469444
10.0,4,28.0680556,-80.5605556
5.0,4,47.1855556,-122.2916667
45.0,4,43.5408333,-116.5625
20.0,4,40.1211111,-90.5630556
30.0,4,26.1272222,-80.2333333
20.0,4,33.7455556,-117.8669444
30.0,4,48.3725,-114.1805556
2.0,1,62.45,-114.35
60.0,4,39.9138889,-75.3025
5.0,4,34.5022222,-97.9575
30.0,4,34.2575,-88.7033333
20.0,4,44.0522222,-123.0855556
30.0,4,34.9672222,-94.7244444
5.0,4,40.6175,-91.2877778
15.0,4,31.4588889,-85.6405556
30.0,4,39.0991667,-76.8486111
15.0,4,41.965,-80.4075
60.0,4,32.8633333,-108.2208333
30.0,4,43.0944444,-79.0569444
30.0,1,45.583333,-72.0
30.0,4,43.1186111,-83.695
30.0,4,33.9411111,-84.2136111
12.0,4,45.8527778,-87.0216667
60.0,4,43.5391667,-89.4625
60.0,4,42.7325,-84.5555556
10.0,4,35.7719444,-78.6388889
60.0,4,40.4166667,-86.8752778
1.0,4,64.5638889,-149.0930556
5.0,4,26.625,-81.625
5.0,1,50.3,-89.033333
7.0,4,41.85,-87.65
1.0,4,36.175,-115.1363889
1.0,4,36.4072222,-105.5725
5.0,4,40.8,-96.6666667
10.0,4,34.0269444,-78.6380556
45.0,4,37.9341667,-122.5341667
4.0,4,41.2586111,-95.9375
10.0,4,30.2263889,-93.2172222
2.0,4,39.7391667,-104.9841667
5.0,4,41.55,-71.4666667
10.0,4,43.0125,-83.6875
30.0,1,51.266667,-114.016667
10.0,4,35.2269444,-80.8433333
10.0,4,35.4675,-97.5161111
10.0,4,33.6888889,-78.8869444
12.0,4,41.2586111,-95.9375
3.0,4,34.1063889,-117.5922222
2.0,4,45.3247222,-118.0866667
10.0,4,39.8963889,-82.4202778
4.0,4,38.9783333,-76.4925
60.0,4,33.9608333,-83.3780556
25.0,4,39.1433333,-77.2016667
60.0,4,34.0480556,-118.5255556
5.0,4,44.5722222,-91.2272222
7.0,4,30.3152778,-93.6616667
5.0,4,24.7133333,-81.0905556
40.0,4,34.4838889,-114.3216667
3.0,4,33.5955556,-98.6252778
30.0,1,45.416667,-75.7
20.0,4,47.6447222,-122.6936111
8.0,1,50.1,-91.916667
20.0,4,43.2166667,-123.3405556
2.0,4,44.0247222,-88.5425
2.0,4,44.6366667,-123.1047222
30.0,4,41.3711111,-73.4144444
12.0,4,34.4838889,-114.3216667
60.0,4,30.4211111,-87.2169444
30.0,4,32.7938889,-79.8627778
2.0,4,32.4708333,-85.0008333
45.0,4,47.4830556,-122.2158333
30.0,4,39.1405556,-121.6158333
15.0,4,39.5213889,-85.7769444
10.0,4,40.8688889,-72.5180556
30.0,4,33.2447222,-81.3588889
15.0,4,42.1816667,-87.8002778
20.0,4,33.7838889,-116.9577778
60.0,4,41.6602778,-71.4563889
5.0,4,38.6366667,-90.0255556
5.0,4,44.8408333,-93.2980556
20.0,4,35.7913889,-78.7813889
10.0,4,36.2083333,-115.9830556
10.0,4,39.6236111,-89.6488889
10.0,4,39.6236111,-89.6488889
30.0,4,33.3061111,-111.8405556
20.0,4,33.6411111,-117.9177778
60.0,4,22.1452778,-159.3155556
60.0,3,53.816667,-3.05
60.0,4,41.4088889,-75.6627778
10.0,4,40.5127778,-76.1047222
30.0,4,44.2152778,-75.7975
45.0,4,43.0116667,-88.2313889
15.0,4,34.1138889,-83.4316667
15.0,4,26.2708333,-80.2708333
60.0,4,26.0625,-80.2333333
20.0,4,42.2916667,-85.5872222
5.0,4,45.3680556,-113.4080556
30.0,1,43.316667,-79.8
30.0,4,39.1616667,-84.7491667
8.0,4,43.1116667,-88.4991667
60.0,4,41.7141667,-72.6530556
6.0,4,32.7763889,-79.9311111
60.0,3,55.833333,-3.083333
20.0,4,47.6063889,-122.3308333
20.0,3,53.5,-2.216667
5.0,4,44.8755556,-91.9191667
15.0,4,41.1305556,-85.1288889
7.0,3,55.833333,-4.25
30.0,1,44.166667,-77.383333
60.0,4,35.1677778,-114.5722222
60.0,4,42.9633333,-85.6680556
10.0,3,56.0,-3.75
60.0,4,41.85,-87.65
1.0,4,40.7141667,-74.0063889
3.0,4,47.6105556,-122.1994444
2.0,4,38.9805556,-76.9372222
2.0,4,33.9166667,-117.8991667
1.0,4,41.8975,-84.0372222
3.0,4,41.1575,-81.2422222
60.0,4,34.0936111,-118.6005556
15.0,4,35.2269444,-80.8433333
60.0,4,34.1477778,-118.1436111
45.0,4,37.6430556,-91.1891667
10.0,4,40.3977778,-105.0744444
30.0,4,28.9886111,-80.9025
3.0,4,44.0522222,-123.0855556
20.0,1,50.45,-104.616667
60.0,4,37.8044444,-122.2697222
9.0,4,40.015,-105.27
30.0,4,47.4236111,-120.3091667
60.0,4,40.7141667,-74.0063889
5.0,4,33.5161111,-90.1794444
20.0,2,51.516667,7.05
30.0,2,49.192778,9.226111
12.0,4,35.6008333,-82.5541667
10.0,4,41.6269444,-88.2038889
3.0,4,34.0522222,-118.2427778
2.0,4,39.7047222,-105.0808333
5.0,4,30.3116667,-95.4558333
15.0,4,39.7294444,-104.8313889
30.0,4,46.3394444,-117.0472222
60.0,4,38.3988889,-82.5783333
60.0,4,41.1305556,-85.1288889
3.0,4,34.0552778,-117.7513889
4.0,4,44.6697222,-74.9816667
5.0,4,36.0463889,-115.4030556
60.0,4,45.2461111,-93.4519444
4.0,4,34.0983333,-118.3258333
5.0,4,39.9522222,-75.1641667
3.0,4,33.5988889,-117.2791667
45.0,4,39.72,-84.325
4.0,4,37.3394444,-121.8938889
4.0,4,37.8044444,-122.2697222
5.0,1,53.633333,-113.633333
17.0,4,38.5472222,-122.8152778
6.0,4,32.7152778,-117.1563889
5.0,4,38.8858333,-94.5327778
10.0,4,34.2541667,-110.0291667
3.0,4,33.0416667,-116.8672222
30.0,4,41.5261111,-87.8891667
8.0,4,40.0444444,-111.7313889
3.0,4,41.14,-104.8197222
40.0,4,38.7713889,-90.3708333
2.0,4,41.2619444,-95.8608333
2.0,4,36.8527778,-75.9783333
15.0,3,53.166667,-1.0
15.0,4,46.2113889,-119.1361111
10.0,4,30.5333333,-92.0813889
2.0,4,37.3861111,-122.0827778
5.0,4,28.9886111,-80.9025
4.0,3,51.516667,-1.783333
8.0,4,37.1230556,-120.2591667
1.0,4,44.0463889,-123.0208333
60.0,4,38.4088889,-121.3705556
6.0,4,33.7488889,-84.3880556
45.0,4,32.2502778,-101.4783333
9.0,4,36.9486111,-84.0969444
10.0,4,38.5816667,-121.4933333
5.0,4,36.4033333,-76.7533333
5.0,4,39.6133333,-105.0161111
30.0,4,29.4238889,-98.4933333
60.0,4,46.7833333,-92.1063889
60.0,4,39.6836111,-75.75
3.0,4,45.4611111,-123.9666667
5.0,4,38.5063889,-82.2986111
3.0,4,30.2669444,-97.7427778
3.0,4,39.5491667,-76.0919444
10.0,4,32.64,-117.0833333
5.0,4,26.1416667,-81.795
1.0,4,43.0805556,-88.2611111
60.0,4,34.4208333,-119.6972222
15.0,4,35.1494444,-90.0488889
30.0,4,39.5138889,-121.5552778
60.0,4,40.2941667,-90.4277778
10.0,4,37.5072222,-122.2594444
12.0,4,33.9533333,-117.3952778
20.0,4,33.9533333,-117.3952778
60.0,4,44.3730556,-71.6105556
30.0,4,43.8716667,-71.9147222
10.0,4,34.2977778,-83.8241667
60.0,4,43.3719444,-83.5833333
12.0,1,43.9,-78.866667
10.0,4,47.9791667,-122.2008333
50.0,1,43.75,-79.2
20.0,4,41.2786111,-72.5280556
15.0,4,42.9638889,-78.7380556
30.0,4,39.0638889,-108.55
60.0,4,35.5641667,-121.0797222
60.0,4,33.0183333,-80.1758333
60.0,4,33.2858333,-79.6927778
45.0,4,35.5288889,-77.4013889
20.0,4,39.0638889,-108.55
60.0,4,39.6894444,-84.1688889
1.0,4,38.2541667,-85.7594444
15.0,4,32.5155556,-95.4091667
10.0,4,42.1486111,-72.6083333
30.0,4,35.6505556,-78.4566667
2.0,4,33.0197222,-96.6986111
30.0,4,32.8994444,-105.9597222
6.0,4,32.0038889,-106.6052778
3.0,4,29.8944444,-81.3147222
60.0,4,39.1730556,-77.2719444
15.0,4,45.9047222,-122.7427778
10.0,4,42.4908333,-76.2975
10.0,4,44.8011111,-68.7783333
50.0,4,47.2530556,-122.4430556
45.0,4,36.0625,-94.1572222
15.0,4,39.8022222,-75.0644444
10.0,4,35.1494444,-90.0488889
7.0,4,41.0813889,-81.5191667
60.0,1,45.5,-73.583333
5.0,4,42.2708333,-83.7263889
30.0,4,30.1586111,-85.6602778
30.0,4,40.8597222,-99.9869444
60.0,4,34.0286111,-117.8094444
60.0,4,32.9594444,-117.2644444
12.0,4,40.7608333,-111.8902778
2.0,4,34.4888889,-118.6219444
10.0,4,36.0305556,-75.6763889
30.0,1,49.9,-119.483333
10.0,3,51.514125,-0.093689
45.0,4,32.5,-110.9205556
30.0,4,40.5866667,-122.3905556
30.0,4,32.7152778,-117.1563889
10.0,4,33.4483333,-112.0733333
30.0,4,47.6063889,-122.3308333
4.0,4,35.0866667,-89.81
60.0,4,34.6980556,-118.1358333
60.0,4,26.7052778,-80.0366667
1.0,4,35.9380556,-77.7908333
60.0,1,50.666667,-120.333333
60.0,4,47.6063889,-122.3308333
60.0,4,44.1025,-85.1469444
60.0,4,40.4811111,-74.4836111
30.0,1,45.333333,-75.9
10.0,4,42.8863889,-78.8786111
5.0,4,40.7933333,-77.8602778
60.0,4,39.7588889,-84.1916667
2.0,4,47.7297222,-116.7691667
15.0,4,37.4136111,-79.1425
20.0,4,39.5955556,-74.8819444
60.0,4,37.775,-122.4183333
1.0,4,34.0233333,-84.6155556
2.0,4,45.5236111,-122.675
2.0,4,43.2127778,-75.4561111
10.0,4,35.4872222,-80.6219444
60.0,4,35.3733333,-119.0177778
45.0,4,41.6619444,-86.1586111
5.0,4,43.8052778,-71.8130556
5.0,3,50.6,-2.45
7.0,1,43.666667,-79.416667
60.0,4,33.6602778,-117.9983333
45.0,4,40.9113889,-73.7827778
30.0,4,40.8538889,-74.8294444
45.0,4,39.4561111,-77.9641667
20.0,4,43.0716667,-70.7630556
60.0,4,41.9202778,-79.6405556
20.0,4,40.26,-74.2741667
8.0,4,40.5866667,-122.3905556
10.0,4,34.1388889,-118.2130556
3.0,4,41.4827778,-87.3327778
5.0,4,37.4791667,-82.5188889
20.0,4,42.2155556,-79.8344444
2.0,4,39.7327778,-75.1319444
40.0,4,26.1416667,-81.795
60.0,4,35.4672222,-92.9747222
2.0,4,47.9544444,-117.4758333
6.0,4,37.8216667,-121.9988889
50.0,4,47.2530556,-122.4430556
10.0,4,33.4708333,-81.975
8.0,4,35.9605556,-83.9208333
15.0,4,41.1419444,-87.8611111
3.0,4,41.1238889,-100.765
35.0,4,43.6136111,-116.2025
10.0,4,47.6063889,-122.3308333
45.0,4,47.9791667,-122.2008333
20.0,4,34.2072222,-84.1402778
60.0,4,39.2902778,-76.6125
60.0,4,37.4241667,-122.165
15.0,4,47.6063889,-122.3308333
15.0,4,27.9472222,-82.4586111
2.0,4,39.7155556,-82.9530556
10.0,4,47.7625,-122.2041667
15.0,4,34.1511111,-118.4483333
12.0,4,37.8402778,-85.9491667
5.0,4,41.1575,-81.2422222
4.0,4,34.0027778,-84.1447222
3.0,4,45.5872222,-122.3983333
60.0,4,31.435,-97.7436111
45.0,4,36.9752778,-121.9522222
45.0,4,37.4419444,-122.1419444
15.0,4,33.6408333,-117.6022222
10.0,4,40.5866667,-122.3905556
60.0,4,37.775,-122.4183333
60.0,4,37.9480556,-122.0597222
30.0,4,32.7152778,-117.1563889
15.0,4,33.6888889,-78.8869444
45.0,4,40.8372222,-81.2597222
60.0,4,40.3469444,-74.0647222
5.0,4,39.5147222,-86.7938889
30.0,4,39.6861111,-74.9955556
20.0,4,38.0608333,-97.9294444
10.0,4,39.7011111,-89.1230556
15.0,4,40.7988889,-81.3786111
60.0,4,40.6677778,-81.2575
8.0,4,33.8358333,-79.0480556
35.0,4,43.5277778,-71.4708333
30.0,4,25.7738889,-80.1938889
30.0,4,33.4483333,-112.0733333
3.0,4,44.0747222,-89.2877778
3.0,4,43.5391667,-89.4625
10.0,4,40.015,-105.27
20.0,4,39.8208333,-84.0194444
30.0,4,32.7355556,-97.1077778
7.0,4,35.2044444,-89.8738889
